word,x,y
περαίνω,-0.30422309041023254,2.29813814163208
ποῖος,-0.6178600788116455,1.1020952463150024
ἀναιρέω,-1.3066049814224243,-0.12315212935209274
βουλευτήριον,1.338931918144226,3.476717472076416
πόλις,-0.6423067450523376,-0.4551830291748047
καταλύω,-1.2600629329681396,-0.18772655725479126
συνέδριον,-1.5599571466445923,3.742654800415039
βασιλεύς,-0.7774198055267334,-0.7075267434120178
τυφλός,-2.944884777069092,0.9878379106521606
λοιδορέω,0.45606425404548645,1.510905385017395
περιπίπτω,-0.7217898964881897,0.6901476979255676
μέλλω,-0.5888160467147827,0.5284491181373596
ὅταν,-0.7804132103919983,0.9432516694068909
ὄμμα,-4.315340042114258,1.1186718940734863
ἐκκόπτω,-1.1451469659805298,-0.030355243012309074
βίος,-1.2756383419036865,2.0367324352264404
χειραγωγός,-0.5225762724876404,1.0735126733779907
καίτοι,0.1325739175081253,1.5012151002883911
φέρω,-0.4061972200870514,0.5302771329879761
λέγω,0.10248531401157379,0.9353563785552979
βλέπω,-0.23066137731075287,0.8451536297798157
ὄψις,-0.8856661319732666,1.828417420387268
φωσφόρος,0.7494959831237793,0.6158275008201599
Πλάτων,1.5051846504211426,2.0884783267974854
ἀκούω,0.14869163930416107,1.0737669467926025
δύναμις,-1.1183401346206665,-0.1520097851753235
ἀντιληπτικός,-1.0526823997497559,1.516713261604309
πληγή,-0.3528730869293213,0.6581923961639404
ἀήρ,-3.754951000213623,1.6684236526489258
οὖς,-0.2732859253883362,3.526045083999634
ἐγκέφαλος,2.912946939468384,-0.7555352449417114
προσφέρω,-0.4706478416919708,0.7057731747627258
καλός,-0.2969054877758026,1.37525475025177
εὐλαβέομαι,-1.0027847290039062,1.0479350090026855
αἴσθησις,-2.612905740737915,2.4573776721954346
μείς,2.145469903945923,-2.4238390922546387
ἀκοή,-0.2343188226222992,2.0953590869903564
γεῦσις,-3.056117296218872,2.7229950428009033
ὄσφρησις,-1.4534597396850586,-3.096723794937134
λοιπός,-0.8930167555809021,-0.04790494963526726
μέρα,-1.3663603067398071,-0.20226503908634186
σῶμα,-2.031593084335327,1.5560381412506104
ὑπηρεσία,-1.579710841178894,0.9533231854438782
φύσις,-1.9398994445800781,2.1500282287597656
νόος,-1.694466471672058,2.644798994064331
ὁράω,-0.47412386536598206,0.8094265460968018
κωφός,-3.037999153137207,0.9259645938873291
ἥλιος,-4.173040390014648,-0.6461980938911438
ἕνεκα,-0.3836589455604553,1.3529386520385742
ἄστρον,-4.078906536102295,-0.8277457356452942
ἄγω,-0.34948107600212097,0.23052221536636353
Ἡράκλειτος,1.0170546770095825,1.8690195083618164
μηδέ,-0.7849242091178894,1.28043532371521
θηρίον,2.1265883445739746,-0.13218724727630615
νῦν,-0.012129922397434711,0.3557671904563904
αὐτόματος,-0.8726076483726501,0.9134491086006165
περίειμι,-0.5142945051193237,0.8292469382286072
κρατέω,-0.9283095002174377,-0.1685253530740738
Προμηθεύς,0.48144805431365967,1.6105931997299194
τουτέστιν,-0.6153645515441895,1.1352899074554443
αἴτιος,-1.3297615051269531,3.084261655807495
ἵππος,1.003822684288025,-1.7422910928726196
ὄνος,0.6937336325645447,0.92084139585495
ταῦρος,0.42923468351364136,0.8258978724479675
γονή,1.096283197402954,1.2479268312454224
δίδωμι,-0.42716559767723083,0.49296438694000244
Αἰσχύλος,1.8614246845245361,1.8242318630218506
ἐπεί,-0.19539029896259308,0.7589669227600098
τυγχάνω,-0.46956032514572144,0.870688796043396
γένεσις,-2.4364817142486572,2.2814347743988037
ἀμείνων,-0.38338419795036316,1.4068334102630615
πλεῖστος,-0.9416176080703735,0.4173157811164856
ἄλογος,-1.7806380987167358,2.0129199028015137
ὁπλίζω,0.26172900199890137,3.90474796295166
κέρας,-3.1331284046173096,-0.32414260506629944
ὀδούς,1.4222705364227295,1.354398488998413
κέντρον,-1.9093834161758423,1.2161928415298462
ἀτάρ,-2.9358386993408203,1.5818941593170166
ἐχῖνος,3.4716687202453613,-0.6669033169746399
Ἐμπεδοκλῆς,1.1281110048294067,1.8030606508255005
ὀξυβελής,-2.8408138751983643,-2.6484923362731934
χαίτη,1.1025700569152832,-0.7834000587463379
νῶτον,-0.030692845582962036,-0.20129597187042236
ὑποδέω,2.498298168182373,-1.5378044843673706
ἀμφαμφιέννυμι,2.4759414196014404,-2.172887086868286
φολίς,2.468205690383911,-2.425576686859131
λάχνη,2.734027862548828,-0.26002949476242065
χηλή,3.0142147541046143,-1.8598684072494507
ὁπλή,2.984682083129883,-1.9748739004135132
μόνος,-0.46734386682510376,0.8862236738204956
γυμνός,-0.7307388186454773,0.7029305100440979
ἄοπλος,-1.70255708694458,1.030137062072754
ἀνυπόδητος,-1.8167258501052856,1.200242519378662
ἀπολείπω,-1.0860800743103027,0.32450562715530396
εἷς,-0.3925020694732666,0.41513362526893616
μαλθάσσω,-0.5166425108909607,1.0793925523757935
ἐπιμέλεια,-1.4121832847595215,1.248043179512024
πρόνοια,-1.2131495475769043,1.8561512231826782
ἦ,0.5634533166885376,1.1881499290466309
βραχύς,-0.8694816827774048,0.5812860131263733
σθένος,3.745546340942383,1.7319594621658325
ἀνήρ,-0.162710040807724,0.6837590932846069
ποικιλία,-1.4630892276763916,1.2392048835754395
πραπίδες,-0.13112004101276398,3.8119008541107178
δεινός,-0.9986228346824646,1.743138074874878
φῦλον,-0.7974223494529724,-1.850833773612976
πόντος,-0.13337938487529755,-1.8713419437408447
χθόνιος,1.8227033615112305,1.4995371103286743
ἀέριος,1.3485969305038452,-1.3110153675079346
δάμνημι,3.899285316467285,1.6791791915893555
βούλευμα,-1.1560946702957153,2.1714584827423096
κοῦφος,-1.045838475227356,0.7417613863945007
ὠκύς,1.8448182344436646,2.6736032962799072
θέω,-0.5916388034820557,0.684221088886261
μάχιμος,-1.0837985277175903,0.34398555755615234
κύων,1.919944405555725,2.5377895832061768
θυμοειδής,-2.411451578140259,2.4070794582366943
φυλάσσω,-0.7557833194732666,0.6210541129112244
ἡδύς,-0.5525309443473816,2.803884983062744
ὗς,0.7839683294296265,0.7506768703460693
τροφή,-2.5650601387023926,3.1297569274902344
ὄψον,-2.103266954421997,3.346681833267212
μέγας,-0.6239128708839417,0.5556284785270691
ἐλέφας,1.1541482210159302,-0.4848654270172119
φοβερός,-0.7900672554969788,0.959913969039917
παίγνιον,-0.9447405338287354,1.593553066253662
θέαμα,-0.9878211617469788,1.7671990394592285
πανηγυρικός,-0.5408408045768738,2.61047625541687
ὄρχησις,0.4297378957271576,2.321153402328491
χορεία,0.7910863161087036,2.978161573410034
προσκυνέω,0.1914307177066803,0.7152416110038757
ἄχρηστος,-1.1998857259750366,0.8225133419036865
παρεισάγω,-0.14444757997989655,1.0361173152923584
ἵνα,-0.7407646775245667,0.5283942222595215
ποι,-0.17634761333465576,-0.08410648256540298
αἴρω,-2.1979498863220215,0.9813782572746277
ὑπεράνω,-0.9640159606933594,-0.012768459506332874
ποιέω,-0.4233872890472412,0.7146970629692078
ἀμύμων,1.806227207183838,1.13503098487854
παλαιστή,1.1129616498947144,2.0916152000427246
πούς,-1.4444756507873535,-2.2519047260284424
κραιπνός,4.157707214355469,1.5796138048171997
ἀτυχής,-1.3454110622406006,1.3172303438186646
ἐμπειρία,-1.6323959827423096,2.653869867324829
μνήμη,-0.24425463378429413,2.016505479812622
σοφία,-0.6021705269813538,2.9484448432922363
τέχνη,-0.20017609000205994,2.798549175262451
Ἀναξαγόρης,1.1697919368743896,2.353109121322632
σφεῖς,-0.4166424572467804,0.06587354093790054
χράομαι,-0.6704438924789429,1.1732274293899536
ἀμέλγω,1.7702080011367798,2.4634077548980713
συλλαμβάνω,-0.23592890799045563,0.7205667495727539
ἐνταῦθα,0.2740545868873596,0.17248928546905518
μήν,-0.2244146466255188,0.9049420952796936
τέκτων,0.3914487361907959,1.3457542657852173
δήπου,0.31942373514175415,1.4106898307800293
οἰκόδομος,1.3701177835464478,2.8111095428466797
κατορθόω,-0.8299942016601562,1.6532334089279175
παρεμπίπτω,0.35246479511260986,-0.7167066931724548
συντελέω,0.3447871804237366,4.099238872528076
ὑποδηλόω,-0.17700278759002686,3.2514631748199463
βάζω,-2.9817211627960205,0.549546480178833
ὁδός,-0.4628051221370697,-2.251781463623047
λαός,0.24177007377147675,-3.988365888595581
ἕ,-0.18562199175357819,0.44670557975769043
Ζεύς,1.8892742395401,1.2065784931182861
Ἐργάνη,0.8412212133407593,0.8432500958442688
προστρέπω,0.22859862446784973,0.7677637338638306
πάρεδρος,0.8114407062530518,0.43209537863731384
Τύχη,0.8631708025932312,1.919183373451233
μέντοι,-0.10993696004152298,1.0020848512649536
ζωγραφέω,-0.5122872591018677,1.4428035020828247
εἶδος,-1.5597162246704102,2.7237308025360107
χρῶμα,2.922334909439087,0.9466506838798523
ἀφρός,0.9232995510101318,-1.7669222354888916
χαλινός,1.0728812217712402,3.5869064331054688
κόπτω,-0.47344061732292175,3.5769872665405273
χαυνότης,-0.6774837970733643,1.2865276336669922
συνεκπίπτω,-1.2830837965011597,0.4502241909503937
ἆσθμα,0.7324604988098145,-1.83553946018219
γράφω,0.8043378591537476,1.345650315284729
πολλάκις,-0.4689517617225647,0.9973939657211304
ἐξαλείφω,-2.400421380996704,1.1441025733947754
τέλος,-0.9052406549453735,0.6279739737510681
ὀργή,-1.8448811769485474,2.7952399253845215
προσδαίω,-0.5360487699508667,0.2503044903278351
πίναξ,0.5874126553535461,1.4205031394958496
σπόγγος,3.6562836170196533,-1.6797211170196533
φάρμακον,-1.1115992069244385,4.299664497375488
ἀνάπλεος,-0.5392767786979675,3.334758758544922
προσπίτνω,-0.6216011047363281,0.5799534916877747
θαυμαστός,-1.1672648191452026,1.1821271181106567
δέον,-0.8644416928291321,1.3627523183822632
ἔντεχνος,-1.363438367843628,2.0860254764556885
ἱστορέω,1.1105997562408447,0.8699085712432861
κανών,-0.3861081004142761,2.4690678119659424
σταθμόν,-1.0469799041748047,0.5778988599777222
μέτρον,-0.7333163619041443,1.21605384349823
ἀριθμός,-4.26347541809082,0.805904746055603
πανταχοῦ,-1.2714099884033203,0.7414252758026123
μηδαμός,-0.5348370671272278,1.6840711832046509
εἰκῇ,-0.8917763233184814,1.989320158958435
ἐγγίγνομαι,-1.4122480154037476,1.4237700700759888
μικρός,-0.5737058520317078,0.5155195593833923
ἀπορροή,-0.5430024266242981,1.7726882696151733
χρεία,-1.1815601587295532,1.121681571006775
αἰνίσσομαι,0.6159380078315735,1.0364079475402832
πῦρ,-3.143237829208374,-1.965470552444458
μερίζω,-1.0502666234970093,0.46714627742767334
ἄλλῃ,-1.7353897094726562,0.14988718926906586
διασπείρω,-1.3718743324279785,-0.26738888025283813
μόριον,-0.589038610458374,2.059011936187744
σπάσμα,-0.3876990079879761,0.7360759377479553
θραύω,-1.5800573825836182,0.457642138004303
κατακερματίζω,-1.3280014991760254,0.5677279829978943
τάξις,-2.299039363861084,-1.8543462753295898
χωρέω,-1.2978487014770508,-0.1197499930858612
τέλειος,-0.7304213047027588,0.818337082862854
κεφάλαιος,-0.38005682826042175,1.278092861175537
ἀνθρώπινος,-1.482318639755249,2.426297187805176
εὐφημία,-0.8223744034767151,2.7656192779541016
δικαίωσις,-1.4572842121124268,2.7004969120025635
ἐπίτασις,-2.3839259147644043,2.0243070125579834
ἄνεσις,-2.409235715866089,1.6400445699691772
χορδή,0.988836944103241,2.17964506149292
ἔνειμι,-0.573655366897583,1.5403448343276978
μουσικός,0.2791004180908203,2.8244118690490723
μαγειρικός,0.9137746095657349,2.562790632247925
ὀνομάζω,0.810679018497467,-0.22937093675136566
ἱμάτιον,2.092855930328369,-1.4558731317520142
παῖς,1.1730592250823975,-0.09784729033708572
περιβάλλω,-1.561767339706421,3.109879493713379
διδάσκω,0.6866726875305176,1.619046926498413
δεξιός,-4.555315971374512,-0.507726788520813
ἀριστερός,-4.634957313537598,-0.4976058900356293
ἄρτος,-0.15880534052848816,-2.814221143722534
ἐπίστασις,-0.400594025850296,2.4322307109832764
προσοχή,-0.9835276007652283,1.8571090698242188
κύριος,0.24079251289367676,-3.833397626876831
παρακαλέω,-0.9337140321731567,0.4236508905887604
μετέχω,-0.44634026288986206,0.9324870705604553
γῆ,-0.3200187385082245,-1.1126316785812378
ὕδωρ,0.8599171042442322,-1.6956524848937988
δέω,-0.4785473048686981,0.7099695801734924
ἀφήκω,-1.287736415863037,0.25035569071769714
πλίνθον,-2.463134765625,-2.8676435947418213
ἔριον,0.05160364508628845,1.8678956031799316
σκῦτος,-0.8819133639335632,1.3432872295379639
κτάομαι,-1.0606286525726318,0.879018247127533
καθίημι,-0.14727818965911865,0.7514753937721252
προσεύχομαι,-0.015022212639451027,-2.897568941116333
ὑπόδημα,-2.9652395248413086,1.5047811269760132
συμφορέω,-1.1503679752349854,0.7578281760215759
ἀργύριον,-2.239312171936035,-3.3107192516326904
πλῆθος,-1.381184458732605,0.03834068775177002
ἀνδράποδον,-0.6795557141304016,1.3852604627609253
αὐλή,-0.7663735747337341,-0.07130824029445648
περι,-0.04851983115077019,-0.333944171667099
βάλλω,-2.4321951866149902,-2.352595090866089
κλίνη,-3.6645169258117676,0.9816715121269226
προστίθημι,-0.20723943412303925,0.6019783020019531
πολυτελέω,-1.8137381076812744,-0.06159830093383789
τράπεζα,-0.4543837904930115,3.1711103916168213
οἴομαι,-0.12036693841218948,1.3027993440628052
παραγίγνομαι,-0.8781369924545288,-0.9076584577560425
ἄλυπον,-1.3410996198654175,2.572064161300659
μακάριος,-0.6967864632606506,2.240353584289551
ἀμετάβλητος,-1.923203468322754,1.1569671630859375
ἐρωτάω,0.7541940808296204,1.4093438386917114
Ἰφικράτης,1.244232177734375,-1.7079062461853027
στρατηγός,-1.678990125656128,-0.9878730773925781
ἐξελέγχω,-0.06092933192849159,1.5699654817581177
ὁπλίτης,-2.5115997791290283,-2.264029026031494
τοξότης,-2.615459442138672,-2.4130101203918457
πελταστής,-2.524750232696533,-2.282615900039673
ἐκεῖνος,-0.4691503345966339,1.032646656036377
ἐπιτάσσω,0.8570367693901062,1.891189455986023
δόξα,-1.1608597040176392,2.273061513900757
πλοῦτος,-1.6181238889694214,2.976813793182373
ὑγίεια,-1.245241641998291,1.5526045560836792
ἰσχύς,-1.7110768556594849,0.7425525784492493
κάλλος,-1.0790207386016846,2.9879844188690186
ἕκαστος,-0.8545540571212769,0.620546817779541
ἔνδοξος,-3.704590320587158,2.467426300048828
ὠφέλιμος,-0.6604714393615723,1.563430666923523
ἄνευ,-0.7049615383148193,1.0558491945266724
δύσχρηστος,-1.8749690055847168,1.6371744871139526
ἄκαρπος,-1.3606399297714233,1.923444390296936
βλαβερός,-1.1681967973709106,2.218418598175049
βαρύνω,-0.9984099864959717,0.7118030786514282
καταισχύνω,-1.46322762966156,2.402259111404419
πού,0.10888629406690598,0.8103132247924805
Ἡσίοδος,2.068326711654663,2.130378246307373
παρακελεύομαι,-1.1518114805221558,-0.03092649206519127
ποτέ,0.12032520025968552,0.7527902722358704
δῶρον,-0.07464519888162613,0.7757430076599121
δέχομαι,-0.9470734000205994,0.3379431366920471
Ὀλύμπιος,1.9386696815490723,1.2948013544082642
ἀποπέμπω,-0.1193060427904129,0.5989108085632324
τυχηρός,-1.1406333446502686,2.300600051879883
ἐκτός,-1.0576708316802979,0.5209295749664307
συρίζω,0.1319797933101654,0.3033316433429718
ἄμουσος,-0.1034676805138588,1.6945136785507202
ἀναγιγνώσκω,1.292168378829956,2.0541257858276367
ἀγράμματος,0.5909478068351746,2.071643114089966
ἱππεύω,0.6383516788482666,1.1015325784683228
ἄρχω,-0.20448309183120728,-0.012015615589916706
ἀνόητος,-0.6648434996604919,1.8584400415420532
πλουτέω,-0.9779768586158752,1.1930770874023438
ἀνελεύθερος,-1.1385387182235718,2.1924822330474854
γαμέω,1.4218534231185913,0.21137233078479767
εὖ,-0.32836923003196716,1.507973074913025
πράσσω,-0.5590688586235046,1.1508396863937378
ἄξιος,-0.6089028120040894,2.1095292568206787
ἀφορμή,-0.7531081438064575,0.7941940426826477
φρονέω,-0.5610485672950745,1.6624138355255127
Δημοσθένης,2.3824503421783447,1.2282249927520752
εὐτυχέω,-0.3283832371234894,1.4869253635406494
πρό,-0.26810768246650696,0.1671338975429535
βίβλος,-3.0665433406829834,3.1574814319610596
ὅλος,-0.9964564442634583,0.7421792149543762
σύνταξις,-0.23207098245620728,2.3941843509674072
δέκατος,2.0468344688415527,-1.9618035554885864
πρᾶξις,-1.0618157386779785,1.8640393018722534
προηγέομαι,-1.0766850709915161,0.5738661885261536
ἐνιαυτός,2.231964349746704,-2.658416748046875
Ξέρξης,-1.5891673564910889,-2.1357412338256836
διάβασις,-1.0576798915863037,-1.4571369886398315
Εὐρώπη,-0.7622858285903931,-2.1371049880981445
δημηγορία,-0.06902387738227844,2.448113441467285
κοινός,-0.7025917172431946,0.8878116011619568
σύνοδος,-1.3915449380874634,3.8922736644744873
Ἕλλην,0.2556885778903961,-0.12105681002140045
Κόρινθος,-0.44063350558280945,-0.631838858127594
Γέλων,-2.4151864051818848,-1.7959691286087036
συμμαχία,-2.101675033569336,4.088411808013916
ταύτῃ,-0.37215304374694824,0.7948485016822815
συνεχής,-1.2025185823440552,0.6058341264724731
ἱστορία,1.0012701749801636,2.9077670574188232
ἀναπληρόω,-0.5970786213874817,0.35842055082321167
στρατεία,-1.7303704023361206,-0.4290688633918762
καταλήγω,-0.08028426766395569,-0.31056326627731323
Ἀθήναια,1.3970966339111328,-1.0780776739120483
Κύπρος,-0.5608977675437927,-2.1140596866607666
ἡγέομαι,-0.44985079765319824,1.009945034980774
Κίμων,1.6932519674301147,-1.1723359823226929
Ἀθήνευς,0.9462900757789612,0.5475647449493408
Ῥωμαῖοι,-2.253244638442993,-1.1566693782806396
καθίστημι,-0.5311184525489807,0.2760060727596283
ὕπατος,-3.245896577835083,-1.2385308742523193
Σπόριος,3.509469985961914,-3.2418911457061768
Κάσσιος,-3.2869601249694824,-1.3389545679092407
Πρόκλος,0.5942520499229431,0.8518514633178711
Οὐεργίνιος,-3.3558497428894043,-1.3586736917495728
Ἠλεῖος,1.0872019529342651,-0.9908764362335205
Ὀλυμπιάς,0.5900307893753052,-0.6611859798431396
πέμπτος,2.3474597930908203,-2.4468750953674316
ἑβδομήκοντα,-2.8019042015075684,-3.796158790588379
νικάω,1.2832047939300537,-0.11727727949619293
στάδιον,0.6519714593887329,-2.029658317565918
Ἀστύλος,-1.5446275472640991,1.4214732646942139
Συρακόσιος,1.2450062036514282,-1.7906067371368408
στρατεύω,-1.6797481775283813,-1.4984160661697388
Ἑλλάς,-0.2527088224887848,-1.0784579515457153
αἰτία,-0.7594666481018066,2.0081396102905273
Μαρδόνιος,1.4008034467697144,-1.5887342691421509
Πέρσευς,-0.8570420742034912,-0.4735291600227356
ἀνεψιός,1.386386752128601,-0.5069822072982788
κηδεστής,1.2961716651916504,-0.032741352915763855
σύνεσις,-1.0697669982910156,2.961358070373535
μάλιστα,-0.43124425411224365,0.7449584603309631
θαυμάζω,-0.030211608856916428,1.6847156286239624
Πέρσης,-1.452633023262024,-1.9708492755889893
μετέωρος,-0.6065493226051331,0.2882545292377472
φρόνημα,-1.8824374675750732,3.059157133102417
ἡλικία,1.0395046472549438,0.5688431859016418
ἀκμάζω,0.05015004053711891,0.6773673892021179
ἐπιθυμέω,-0.49924394488334656,1.082021951675415
ἀφηγέομαι,-1.811229944229126,-0.1828368455171585
διόπερ,-0.2902649939060211,0.5726693868637085
ἐφίζω,-0.11329346150159836,0.8254886865615845
καταδουλόω,-1.8637794256210327,0.10339383035898209
ἀεί,-0.9049698114395142,1.068498969078064
πολεμικός,-2.0184202194213867,0.36569806933403015
πείθω,-0.3618662357330322,0.883079469203949
βούλομαι,-0.4171832799911499,1.0100069046020508
ἀνάστατος,-0.9792133569717407,-0.8355411291122437
διαπρεσβεύομαι,-1.8147536516189575,-0.9286217093467712
Καρχηδόνιος,-2.232858657836914,-1.5877084732055664
κοινοπραγία,-1.9816994667053223,-0.6009963750839233
συντίθημι,-0.21278822422027588,0.9929263591766357
κατοικέω,-0.3254951238632202,-2.1791703701019287
χρόνος,-0.5201559066772461,0.446077436208725
παρασκευάζω,-1.256072998046875,0.29669225215911865
καταπολεμέω,-1.2957576513290405,-0.8097937107086182
Σικελία,-1.2426018714904785,-2.0309743881225586
Ἰταλία,-1.0651553869247437,-1.8705071210861206
οἰκέω,-0.2028104066848755,-1.307621955871582
ἀκόλουθος,0.4105927646160126,2.663583755493164
συνθήκη,-0.219210684299469,0.8656761050224304
ἀθροίζω,-1.6329820156097412,-0.20553435385227203
μισθόφορος,-2.016503095626831,-1.369124174118042
συνάγω,-1.3594565391540527,-0.20140454173088074
Λιγυστικός,-0.07766997814178467,-1.7411781549453735
Γαλατίη,-2.6998298168182373,-1.5275760889053345
Ἰβηρίη,-1.4710757732391357,-2.0448508262634277
Λιβύη,-1.1280559301376343,-2.1108875274658203
ἅπας,-0.7891068458557129,0.6273696422576904
καταγράφω,-0.8601987957954407,0.44050702452659607
πολιτικός,-0.853581964969635,2.7668650150299072
τριέτης,-0.27703481912612915,-0.18672610819339752
παρασκευή,-1.5924649238586426,0.5829022526741028
ἀσχολέω,-1.1872671842575073,0.7309932112693787
πεζός,-2.429473400115967,-2.191474437713623
τριάκοντα,-2.7695209980010986,-3.721015691757202
μυριάς,-2.81705379486084,-3.3610596656799316
